observer,photogroup,photonum,temp,Pressure(inHg),date,month,time,TOD,season,group,count
NM,100,6859,38,26.27,9-Dec-16,Dec,1:15 PM,midday,wet,bull,3
NM,100,6861,38,26.25,9-Dec-16,Dec,1:45 PM,midday,wet,solitarybull,1
NM,100,6862,38,26.25,9-Dec-16,Dec,2:00 PM,midday,wet,solitarybull,1
NM,100,6863,38,26.24,9-Dec-16,Dec,2:15 PM,midday,wet,solitarybull,1
NM,100,6864,38,26.23,9-Dec-16,Dec,2:30 PM,midday,wet,bull,3
NM,100,6865,38,26.22,9-Dec-16,Dec,2:45 PM,midday,wet,solitarybull,1
NM,100,6867,37,26.21,9-Dec-16,Dec,3:15 PM,midday,wet,solitarybull,1
NM,100,6868,36,26.21,9-Dec-16,Dec,3:30 PM,midday,wet,solitarybull,1
NM,100,6892,32,26.32,10-Dec-16,Dec,10:30 AM,morning,wet,solitarybull,1
NM,100,6893,32,26.32,10-Dec-16,Dec,10:45 AM,morning,wet,solitarybull,1
NM,100,6894,33,26.32,10-Dec-16,Dec,11:00 AM,morning,wet,bull,3
NM,100,6895,33,26.31,10-Dec-16,Dec,11:15 AM,morning,wet,bull,2
NM,100,6896,33,26.3,10-Dec-16,Dec,11:30 AM,morning,wet,bull,3
NM,100,6897,34,26.3,10-Dec-16,Dec,11:45 AM,morning,wet,bull,2
NM,100,6898,34,26.29,10-Dec-16,Dec,12:00 PM,midday,wet,bull,4
NM,100,6899,34,26.28,10-Dec-16,Dec,12:15 PM,midday,wet,bull,4
NM,100,6900,34,26.27,10-Dec-16,Dec,12:30 PM,midday,wet,bull,3
NM,100,6901,35,26.26,10-Dec-16,Dec,12:45 PM,midday,wet,bull,4
NM,100,6902,35,26.26,10-Dec-16,Dec,1:00 PM,midday,wet,solitarybull,1
NM,100,6903,36,26.25,10-Dec-16,Dec,1:15 PM,midday,wet,bull,2
NM,100,6905,37,26.22,10-Dec-16,Dec,1:45 PM,midday,wet,solitarybull,1
NM,100,6906,36,26.22,10-Dec-16,Dec,2:00 PM,midday,wet,bull,2
NM,100,6907,36,26.21,10-Dec-16,Dec,2:15 PM,midday,wet,solitarybull,1
NM,100,6908,36,26.2,10-Dec-16,Dec,2:30 PM,midday,wet,solitarybull,1
NM,100,6909,36,26.19,10-Dec-16,Dec,2:45 PM,midday,wet,bull,2
NM,100,6910,37,26.19,10-Dec-16,Dec,3:00 PM,midday,wet,solitarybull,1
NM,100,6911,37,26.19,10-Dec-16,Dec,3:15 PM,midday,wet,bull,2
NM,100,6921,24,26.24,10-Dec-16,Dec,5:45 PM,afternoon,wet,solitarybull,1
ZB,100,6937,34,26.28,11-Dec-16,Dec,10:45 AM,morning,wet,solitarybull,1
ZB,100,6941,34,26.26,11-Dec-16,Dec,11:45 AM,morning,wet,bull,4
ZB,100,6942,34,26.26,11-Dec-16,Dec,12:00 PM,midday,wet,bull,4
ZB,100,6943,35,26.25,11-Dec-16,Dec,12:15 PM,midday,wet,bull,3
ZB,100,6944,35,26.25,11-Dec-16,Dec,12:30 PM,midday,wet,bull,2
ZB,100,6945,37,26.24,11-Dec-16,Dec,12:45 PM,midday,wet,bull,4
ZB,100,6946,38,26.24,11-Dec-16,Dec,1:00 PM,midday,wet,bull,3
ZB,100,6951,37,26.19,11-Dec-16,Dec,2:15 PM,midday,wet,solitarybull,1
ZB,100,6952,37,26.19,11-Dec-16,Dec,2:30 PM,midday,wet,bull,2
ZB,100,6953,36,26.18,11-Dec-16,Dec,2:45 PM,midday,wet,bull,4
ZB,100,6954,36,26.18,11-Dec-16,Dec,3:00 PM,midday,wet,bull,5
ZB,100,6955,36,26.17,11-Dec-16,Dec,3:15 PM,midday,wet,solitarybull,1
ZB,100,6982,32,26.29,12-Dec-16,Dec,11:00 AM,morning,wet,solitarybull,1
ZB,100,6985,32,26.28,12-Dec-16,Dec,11:45 AM,morning,wet,bull,4
ZB,100,6986,33,26.27,12-Dec-16,Dec,12:00 PM,midday,wet,bull,2
ZB,100,6987,33,26.26,12-Dec-16,Dec,12:15 PM,midday,wet,bull,2
ZB,100,6990,35,26.24,12-Dec-16,Dec,1:00 PM,midday,wet,solitarybull,1
ZB,100,6991,35,26.23,12-Dec-16,Dec,1:15 PM,midday,wet,bull,2
ZB,100,6992,36,26.22,12-Dec-16,Dec,1:30 PM,midday,wet,bull,3
ZB,100,6993,37,26.22,12-Dec-16,Dec,1:45 PM,midday,wet,solitarybull,1
ZB,100,6994,37,26.2,12-Dec-16,Dec,2:00 PM,midday,wet,solitarybull,1
ZB,100,6998,36,26.17,12-Dec-16,Dec,3:00 PM,midday,wet,solitarybull,1
ZB,100,7001,37,26.15,12-Dec-16,Dec,3:45 PM,afternoon,wet,solitarybull,1
ZB,100,7007,34,26.14,12-Dec-16,Dec,5:15 PM,afternoon,wet,solitarybull,1
ZB,100,7027,34,26.25,13-Dec-16,Dec,11:15 AM,morning,wet,bull,3
ZB,100,7028,34,26.25,13-Dec-16,Dec,11:30 AM,morning,wet,bull,2
ZB,100,7029,35,26.24,13-Dec-16,Dec,11:45 AM,morning,wet,bull,4
ZB,100,7030,35,26.24,13-Dec-16,Dec,12:00 PM,midday,wet,bull,3
ZB,100,7031,35,26.23,13-Dec-16,Dec,12:15 PM,midday,wet,bull,2
ZB,100,7034,36,26.2,13-Dec-16,Dec,1:00 PM,midday,wet,solitarybull,1
ZB,100,7035,36,26.2,13-Dec-16,Dec,1:15 PM,midday,wet,solitarybull,1
ZB,100,7036,36,26.19,13-Dec-16,Dec,1:30 PM,midday,wet,solitarybull,1
ZB,100,7038,36,26.16,13-Dec-16,Dec,2:00 PM,midday,wet,solitarybull,1
ZB,100,7053,30,26.14,13-Dec-16,Dec,5:45 PM,afternoon,wet,bull,2
ZB,100,7079,34,26.26,14-Dec-16,Dec,1:15 PM,midday,wet,bull,2
ZB,100,7080,34,26.25,14-Dec-16,Dec,1:30 PM,midday,wet,bull,2
ZB,100,7088,34,26.19,14-Dec-16,Dec,3:30 PM,midday,wet,solitarybull,1
ZB,100,7092,38,26.18,14-Dec-16,Dec,4:30 PM,afternoon,wet,solitarybull,1
ZB,100,7093,36,26.19,14-Dec-16,Dec,4:45 PM,afternoon,wet,bull,2
ZB,100,7095,33,26.19,14-Dec-16,Dec,5:15 PM,afternoon,wet,family,12
ZB,100,7107,33,26.31,15-Dec-16,Dec,9:15 AM,morning,wet,bull,2
ZB,100,7111,37,26.3,15-Dec-16,Dec,10:15 AM,morning,wet,bull,3
ZB,100,7113,36,26.3,15-Dec-16,Dec,10:45 AM,morning,wet,bull,4
ZB,100,7114,36,26.3,15-Dec-16,Dec,11:00 AM,morning,wet,mixed,39
ZB,100,7115,37,26.29,15-Dec-16,Dec,11:15 AM,morning,wet,mixed,21
ZB,100,7121,38,26.26,15-Dec-16,Dec,12:45 PM,midday,wet,bull,2
ZB,100,7123,38,26.24,15-Dec-16,Dec,1:15 PM,midday,wet,bull,3
ZB,100,7124,38,26.24,15-Dec-16,Dec,1:30 PM,midday,wet,bull,2
ZB,100,7125,38,26.23,15-Dec-16,Dec,1:45 PM,midday,wet,bull,4
ZB,100,7126,38,26.22,15-Dec-16,Dec,2:00 PM,midday,wet,bull,4
ZB,100,7127,38,26.21,15-Dec-16,Dec,2:15 PM,midday,wet,bull,2
ZB,100,7128,39,26.21,15-Dec-16,Dec,2:30 PM,midday,wet,bull,2
ZB,100,7129,39,26.2,15-Dec-16,Dec,2:45 PM,midday,wet,bull,2
ZB,100,7130,38,26.19,15-Dec-16,Dec,3:00 PM,midday,wet,solitarybull,1
ZB,100,7150,33,26.31,16-Dec-16,Dec,9:00 AM,morning,wet,bull,2
ZB,100,7151,33,26.31,16-Dec-16,Dec,9:15 AM,morning,wet,solitarybull,1
ZB,100,7154,33,26.3,16-Dec-16,Dec,10:00 AM,morning,wet,bull,6
ZB,100,7155,33,26.3,16-Dec-16,Dec,10:15 AM,morning,wet,bull,4
ZB,100,7156,33,26.3,16-Dec-16,Dec,10:30 AM,morning,wet,bull,2
ZB,100,7157,33,26.29,16-Dec-16,Dec,10:45 AM,morning,wet,solitarybull,1
ZB,100,7158,34,26.29,16-Dec-16,Dec,11:00 AM,morning,wet,solitarybull,1
ZB,100,7159,34,26.28,16-Dec-16,Dec,11:15 AM,morning,wet,bull,2
ZB,100,7160,34,26.28,16-Dec-16,Dec,11:30 AM,morning,wet,bull,2
ZB,100,7161,35,26.27,16-Dec-16,Dec,11:45 AM,morning,wet,bull,2
ZB,100,7163,36,26.26,16-Dec-16,Dec,12:15 PM,midday,wet,bull,5
ZB,100,7164,36,26.24,16-Dec-16,Dec,12:30 PM,midday,wet,bull,5
ZB,100,7166,36,26.24,16-Dec-16,Dec,1:00 PM,midday,wet,bull,3
ZB,100,7167,37,26.23,16-Dec-16,Dec,1:15 PM,midday,wet,family,9
ZB,100,7168,38,26.22,16-Dec-16,Dec,1:30 PM,midday,wet,mixed,10
ZB,100,7169,37,26.22,16-Dec-16,Dec,1:45 PM,midday,wet,bull,2
ZB,100,7170,38,26.21,16-Dec-16,Dec,2:00 PM,midday,wet,bull,3
ZB,100,7171,39,26.2,16-Dec-16,Dec,2:15 PM,midday,wet,bull,4
ZB,100,7172,39,26.19,16-Dec-16,Dec,2:30 PM,midday,wet,bull,5
ZB,100,7173,39,26.19,16-Dec-16,Dec,2:45 PM,midday,wet,bull,4
ZB,100,7174,39,26.18,16-Dec-16,Dec,3:00 PM,midday,wet,bull,4
ZB,100,7175,39,26.18,16-Dec-16,Dec,3:15 PM,midday,wet,solitarybull,1
ZB,100,7176,38,26.17,16-Dec-16,Dec,3:30 PM,midday,wet,family,16
ZB,100,7177,39,26.17,16-Dec-16,Dec,3:45 PM,afternoon,wet,mixed,19
ZB,100,7178,39,26.17,16-Dec-16,Dec,4:00 PM,afternoon,wet,bull,2
ZB,100,7184,30,26.16,16-Dec-16,Dec,5:30 PM,afternoon,wet,family,14
ZB,100,7185,30,26.17,16-Dec-16,Dec,5:45 PM,afternoon,wet,family,20
ZB,100,7193,32,26.27,17-Dec-16,Dec,8:45 AM,morning,wet,bull,4
ZB,100,7194,33,26.27,17-Dec-16,Dec,9:00 AM,morning,wet,bull,4
ZB,100,7195,34,26.27,17-Dec-16,Dec,9:15 AM,morning,wet,bull,4
ZB,100,7196,35,26.27,17-Dec-16,Dec,9:30 AM,morning,wet,bull,5
ZB,100,7197,34,26.27,17-Dec-16,Dec,9:45 AM,morning,wet,bull,6
ZB,100,7198,35,26.26,17-Dec-16,Dec,10:00 AM,morning,wet,bull,5
ZB,100,7199,34,26.26,17-Dec-16,Dec,10:15 AM,morning,wet,bull,4
ZB,100,7200,34,26.25,17-Dec-16,Dec,10:30 AM,morning,wet,bull,3
ZB,100,7201,35,26.24,17-Dec-16,Dec,10:45 AM,morning,wet,solitarybull,1
ZB,100,7202,35,26.24,17-Dec-16,Dec,11:00 AM,morning,wet,bull,3
ZB,100,7203,35,26.24,17-Dec-16,Dec,11:15 AM,morning,wet,bull,3
ZB,100,7204,35,26.23,17-Dec-16,Dec,11:30 AM,morning,wet,family,14
ZB,100,7205,35,26.23,17-Dec-16,Dec,11:45 AM,morning,wet,bull,3
ZB,100,7206,34,26.22,17-Dec-16,Dec,12:00 PM,midday,wet,solitarybull,1
ZB,100,7207,34,26.22,17-Dec-16,Dec,12:15 PM,midday,wet,bull,3
ZB,100,7208,34,26.21,17-Dec-16,Dec,12:30 PM,midday,wet,bull,2
ZB,100,7209,35,26.2,17-Dec-16,Dec,12:45 PM,midday,wet,bull,3
ZB,100,7210,35,26.2,17-Dec-16,Dec,1:00 PM,midday,wet,bull,3
ZB,100,7211,35,26.19,17-Dec-16,Dec,1:15 PM,midday,wet,bull,5
ZB,100,7212,35,26.18,17-Dec-16,Dec,1:30 PM,midday,wet,bull,5
ZB,100,7213,35,26.17,17-Dec-16,Dec,1:45 PM,midday,wet,bull,5
ZB,100,7214,35,26.16,17-Dec-16,Dec,2:00 PM,midday,wet,bull,4
ZB,100,7216,36,26.15,17-Dec-16,Dec,2:30 PM,midday,wet,bull,2
ZB,100,7217,36,26.14,17-Dec-16,Dec,2:45 PM,midday,wet,bull,2
ZB,100,7218,36,26.14,17-Dec-16,Dec,3:00 PM,midday,wet,solitarybull,1
ZB,100,7220,36,26.13,17-Dec-16,Dec,3:30 PM,midday,wet,solitarybull,1
ZB,100,7222,37,26.13,17-Dec-16,Dec,4:00 PM,afternoon,wet,solitarybull,1
ZB,100,7223,38,26.13,17-Dec-16,Dec,4:15 PM,afternoon,wet,solitarybull,1
ZB,100,7225,37,26.13,17-Dec-16,Dec,4:45 PM,afternoon,wet,solitarybull,1
ZB,100,7226,36,26.13,17-Dec-16,Dec,5:00 PM,afternoon,wet,family,31
ZB,100,7245,31,26.27,18-Dec-16,Dec,10:45 AM,morning,wet,solitarybull,1
ZB,100,7248,31,26.25,18-Dec-16,Dec,11:30 AM,morning,wet,solitarybull,1
ZB,100,7257,32,26.2,18-Dec-16,Dec,1:45 PM,midday,wet,bull,2
ZB,100,7258,32,26.2,18-Dec-16,Dec,2:00 PM,midday,wet,bull,6
ZB,100,7261,31,26.2,18-Dec-16,Dec,2:45 PM,midday,wet,solitarybull,1
ZB,100,7264,29,26.2,18-Dec-16,Dec,3:30 PM,midday,wet,solitarybull,1
ZB,100,7274,25,26.3,19-Dec-16,Dec,7:00 AM,morning,wet,bull,3
ZB,100,7275,27,26.3,19-Dec-16,Dec,7:15 AM,morning,wet,solitarybull,1
ZB,100,7276,28,26.3,19-Dec-16,Dec,7:30 AM,morning,wet,solitarybull,1
ZB,100,7281,31,26.31,19-Dec-16,Dec,8:45 AM,morning,wet,solitarybull,1
ZB,100,7283,33,26.31,19-Dec-16,Dec,9:15 AM,morning,wet,bull,2
ZB,100,7284,35,26.31,19-Dec-16,Dec,9:30 AM,morning,wet,bull,3
ZB,100,7286,35,26.3,19-Dec-16,Dec,10:00 AM,morning,wet,bull,3
NM,100,4654,39,26.27,20-Oct-16,Oct,12:00 PM,midday,dry,mixed,21
NM,100,4655,40,26.26,20-Oct-16,Oct,12:15 PM,midday,dry,mixed,32
NM,100,4656,40,26.25,20-Oct-16,Oct,12:30 PM,midday,dry,mixed,31
NM,100,6457,40,26.25,20-Oct-16,Oct,12:45 PM,midday,dry,mixed,32
NM,100,6458,40,26.24,20-Oct-16,Oct,1:00 PM,midday,dry,mixed,31
NM,100,6459,40,26.23,20-Oct-16,Oct,1:15 PM,midday,dry,mixed,25
NM,100,4640,41,26.22,20-Oct-16,Oct,1:30 PM,midday,dry,bull,5
NM,100,4661,41,26.22,20-Oct-16,Oct,1:45 PM,midday,dry,bull,2
NM,100,4662,41,26.22,20-Oct-16,Oct,2:00 PM,midday,dry,solitarybull,1
NM,100,4663,41,26.21,20-Oct-16,Oct,2:15 PM,midday,dry,solitarybull,1
NM,100,4668,41,26.19,20-Oct-16,Oct,3:30 PM,midday,dry,bull,4
NM,100,4669,40,26.2,20-Oct-16,Oct,3:45 PM,afternoon,dry,bull,4
NM,100,4670,39,26.2,20-Oct-16,Oct,4:00 PM,afternoon,dry,mixed,25
NM,100,4671,38,26.2,20-Oct-16,Oct,4:15 PM,afternoon,dry,mixed,31
NM,100,4672,38,26.2,20-Oct-16,Oct,4:30 PM,afternoon,dry,bull,2
NM,100,4673,37,26.21,20-Oct-16,Oct,4:45 PM,afternoon,dry,family,13
NM,100,4674,26,26.21,20-Oct-16,Oct,5:30 PM,afternoon,dry,solitarybull,1
NM,100,4677,36,26.22,20-Oct-16,Oct,5:45 PM,afternoon,dry,bull,2
NM,100,6062,35,26.28,21-Nov-16,Nov,12:00 PM,midday,wet,solitarybull,1
NM,100,6063,35,26.26,21-Nov-16,Nov,12:15 PM,midday,wet,solitarybull,1
NM,100,6144,31,26.41,23-Nov-16,Nov,10:30 AM,morning,wet,solitarybull,1
NM,100,6145,31,26.41,23-Nov-16,Nov,10:45 AM,morning,wet,solitarybull,1
NM,100,6146,31,26.4,23-Nov-16,Nov,11:00 AM,morning,wet,solitarybull,1
NM,100,6151,35,26.37,23-Nov-16,Nov,12:15 PM,midday,wet,solitarybull,1
NM,100,6161,36,26.31,23-Nov-16,Nov,2:45 PM,midday,wet,solitarybull,1
NM,100,6162,36,26.3,23-Nov-16,Nov,3:00 PM,midday,wet,solitarybull,1
NM,100,6163,36,26.3,23-Nov-16,Nov,3:15 PM,midday,wet,solitarybull,1
NM,100,6164,36,26.29,23-Nov-16,Nov,3:30 PM,midday,wet,solitarybull,1
NM,100,6239,35,26.27,25-Nov-16,Nov,12:15 PM,midday,wet,solitarybull,1
NM,100,6240,36,26.26,25-Nov-16,Nov,12:30 PM,midday,wet,bull,3
NM,100,6241,36,26.26,25-Nov-16,Nov,12:45 PM,midday,wet,bull,2
NM,100,6242,36,26.25,25-Nov-16,Nov,1:00 PM,midday,wet,bull,2
NM,100,6243,36,26.24,25-Nov-16,Nov,1:15 PM,midday,wet,bull,2
NM,100,6321,35,26.3,27-Nov-16,Nov,10:45 AM,morning,wet,solitarybull,1
NM,100,6322,36,26.29,27-Nov-16,Nov,11:00 AM,morning,wet,solitarybull,1
NM,100,6323,36,26.29,27-Nov-16,Nov,11:15 AM,morning,wet,solitarybull,1
NM,100,6324,37,26.29,27-Nov-16,Nov,11:30 AM,morning,wet,solitarybull,1
NM,100,6325,37,26.28,27-Nov-16,Nov,11:45 AM,morning,wet,solitarybull,1
NM,100,6329,38,26.25,27-Nov-16,Nov,12:45 PM,midday,wet,solitarybull,1
NM,100,6336,37,26.22,27-Nov-16,Nov,2:30 PM,midday,wet,solitarybull,1
NM,100,6337,37,26.22,27-Nov-16,Nov,2:45 PM,midday,wet,solitarybull,1
NM,100,6341,37,26.2,27-Nov-16,Nov,3:45 PM,afternoon,wet,bull,2
NM,100,6342,38,26.2,27-Nov-16,Nov,4:00 PM,afternoon,wet,bull,3
NM,100,6343,37,26.2,27-Nov-16,Nov,4:15 PM,afternoon,wet,bull,4
NM,100,6344,38,26.2,27-Nov-16,Nov,4:30 PM,afternoon,wet,bull,4
NM,100,6345,38,26.2,27-Nov-16,Nov,4:45 PM,afternoon,wet,bull,4
NM,100,6346,38,26.2,27-Nov-16,Nov,5:00 PM,afternoon,wet,bull,4
NM,100,6347,38,26.21,27-Nov-16,Nov,5:15 PM,afternoon,wet,bull,2
NM,100,6354,31,26.34,28-Nov-16,Nov,8:00 AM,morning,wet,solitarybull,1
NM,100,6355,32,26.34,28-Nov-16,Nov,8:15 AM,morning,wet,solitarybull,1
NM,100,6380,37,26.19,28-Nov-16,Nov,2:30 PM,midday,wet,bull,4
NM,100,6381,37,26.2,28-Nov-16,Nov,2:45 PM,midday,wet,bull,4
NM,100,6385,37,26.18,28-Nov-16,Nov,3:45 PM,afternoon,wet,solitarybull,1
NM,100,6386,37,26.18,28-Nov-16,Nov,4:00 PM,afternoon,wet,solitarybull,1
NM,100,6387,37,26.18,28-Nov-16,Nov,4:15 PM,afternoon,wet,solitarybull,1
NM,100,6393,36,26.19,28-Nov-16,Nov,5:45 PM,afternoon,wet,bull,2
NM,100,6408,35,26.28,29-Nov-16,Nov,10:30 AM,morning,wet,solitarybull,1
NM,100,6409,35,26.28,29-Nov-16,Nov,10:45 AM,morning,wet,solitarybull,1
NM,100,6410,35,26.27,29-Nov-16,Nov,11:00 AM,morning,wet,bull,3
NM,100,6411,35,26.27,29-Nov-16,Nov,11:15 AM,morning,wet,bull,3
NM,100,6412,36,26.26,29-Nov-16,Nov,11:30 AM,morning,wet,bull,3
NM,100,6413,36,26.25,29-Nov-16,Nov,11:45 AM,morning,wet,bull,3
NM,100,6414,36,26.25,29-Nov-16,Nov,12:00 PM,midday,wet,bull,3
NM,100,6415,37,26.24,29-Nov-16,Nov,12:15 PM,midday,wet,bull,3
NM,100,6416,37,26.23,29-Nov-16,Nov,12:30 PM,midday,wet,bull,3
NM,100,6417,37,26.23,29-Nov-16,Nov,12:45 PM,midday,wet,bull,3
NM,100,6418,37,26.21,29-Nov-16,Nov,1:00 PM,midday,wet,bull,4
NM,100,6419,37,26.21,29-Nov-16,Nov,1:15 PM,midday,wet,bull,4
NM,100,6420,37,26.2,29-Nov-16,Nov,1:30 PM,midday,wet,bull,4
NM,100,6421,38,26.2,29-Nov-16,Nov,1:45 PM,midday,wet,bull,2
NM,100,6453,35,26.38,30-Nov-16,Nov,10:45 AM,morning,wet,bull,2
NM,100,6454,35,26.38,30-Nov-16,Nov,11:00 AM,morning,wet,bull,2
NM,100,6455,34,26.38,30-Nov-16,Nov,11:15 AM,morning,wet,bull,2
NM,100,6456,34,26.37,30-Nov-16,Nov,11:30 AM,morning,wet,bull,2
NM,100,6457,32,26.37,30-Nov-16,Nov,11:45 AM,morning,wet,bull,2
NM,100,6458,32,26.36,30-Nov-16,Nov,12:00 PM,midday,wet,bull,2
ZB,100,7287,35,26.3,19-Dec-16,Dec,10:15 AM,morning,wet,bull,2
ZB,100,7288,34,26.29,19-Dec-16,Dec,10:30 AM,morning,wet,bull,2
ZB,100,7289,34,26.29,19-Dec-16,Dec,10:45 AM,morning,wet,bull,3
ZB,100,7290,33,26.28,19-Dec-16,Dec,11:00 AM,morning,wet,solitarybull,1
ZB,100,7292,35,26.27,19-Dec-16,Dec,11:30 AM,morning,wet,solitarybull,1
ZB,100,7293,36,26.26,19-Dec-16,Dec,11:45 AM,morning,wet,bull,3
ZB,100,7294,36,26.26,19-Dec-16,Dec,12:00 PM,midday,wet,solitarybull,1
ZB,100,7295,35,26.25,19-Dec-16,Dec,12:15 PM,midday,wet,bull,4
ZB,100,7296,35,26.25,19-Dec-16,Dec,12:30 PM,midday,wet,solitarybull,1
ZB,100,7297,34,26.24,19-Dec-16,Dec,12:45 PM,midday,wet,bull,3
ZB,100,7302,36,26.2,19-Dec-16,Dec,2:00 PM,midday,wet,solitarybull,1
ZB,100,7303,35,26.2,19-Dec-16,Dec,2:15 PM,midday,wet,solitarybull,1
ZB,100,7304,35,26.19,19-Dec-16,Dec,2:30 PM,midday,wet,bull,2
ZB,100,7305,36,26.19,19-Dec-16,Dec,2:45 PM,midday,wet,solitarybull,1
ZB,100,7306,36,26.19,19-Dec-16,Dec,3:00 PM,midday,wet,solitarybull,1
ZB,100,7307,36,26.18,19-Dec-16,Dec,3:15 PM,midday,wet,bull,2
ZB,100,7308,37,26.17,19-Dec-16,Dec,3:30 PM,midday,wet,bull,2
ZB,100,7309,37,26.17,19-Dec-16,Dec,3:45 PM,afternoon,wet,bull,3
ZB,100,7310,38,26.17,19-Dec-16,Dec,4:00 PM,afternoon,wet,bull,2
ZB,100,7313,38,26.16,19-Dec-16,Dec,4:45 PM,afternoon,wet,solitarybull,1
ZB,100,7315,39,26.15,19-Dec-16,Dec,5:15 PM,afternoon,wet,bull,3
ZB,100,7316,37,26.16,19-Dec-16,Dec,5:30 PM,afternoon,wet,solitarybull,1
ZB,100,7317,35,26.16,19-Dec-16,Dec,5:45 PM,afternoon,wet,mixed,8
ZB,100,7323,32,26.24,20-Dec-16,Dec,8:15 AM,morning,wet,solitarybull,1
ZB,100,7324,35,26.25,20-Dec-16,Dec,8:30 AM,morning,wet,bull,3
ZB,100,7325,38,26.25,20-Dec-16,Dec,8:45 AM,morning,wet,bull,4
ZB,100,7331,39,26.23,20-Dec-16,Dec,10:15 AM,morning,wet,bull,4
ZB,100,7332,38,26.22,20-Dec-16,Dec,10:30 AM,morning,wet,bull,4
ZB,100,7333,37,26.22,20-Dec-16,Dec,10:45 AM,morning,wet,bull,6
ZB,100,7334,36,26.21,20-Dec-16,Dec,11:00 AM,morning,wet,bull,3
ZB,100,7335,36,26.21,20-Dec-16,Dec,11:15 AM,morning,wet,bull,4
ZB,100,7336,37,26.2,20-Dec-16,Dec,11:30 AM,morning,wet,bull,8
ZB,100,7337,36,26.2,20-Dec-16,Dec,11:45 AM,morning,wet,bull,6
ZB,100,7338,36,26.2,20-Dec-16,Dec,12:00 PM,midday,wet,bull,6
ZB,100,7339,36,26.19,20-Dec-16,Dec,12:15 PM,midday,wet,bull,8
ZB,100,7340,36,26.19,20-Dec-16,Dec,12:30 PM,midday,wet,bull,5
ZB,100,7341,36,26.18,20-Dec-16,Dec,12:45 PM,midday,wet,bull,5
ZB,100,7342,37,26.18,20-Dec-16,Dec,1:00 PM,midday,wet,bull,5
ZB,100,7343,38,26.17,20-Dec-16,Dec,1:15 PM,midday,wet,bull,9
ZB,100,7344,38,26.17,20-Dec-16,Dec,1:30 PM,midday,wet,bull,6
ZB,100,7345,38,26.16,20-Dec-16,Dec,1:45 PM,midday,wet,solitarybull,1
ZB,100,7346,38,26.16,20-Dec-16,Dec,2:00 PM,midday,wet,solitarybull,1
ZB,100,7350,38,26.13,20-Dec-16,Dec,3:00 PM,midday,wet,solitarybull,1
ZB,100,7351,38,26.13,20-Dec-16,Dec,3:15 PM,midday,wet,solitarybull,1
ZB,100,7356,40,26.11,20-Dec-16,Dec,4:30 PM,afternoon,wet,solitarybull,1
ZB,100,7358,40,26.11,20-Dec-16,Dec,5:00 PM,afternoon,wet,bull,2
ZB,100,7359,42,26.11,20-Dec-16,Dec,5:15 PM,afternoon,wet,solitarybull,1
CP,100,7363,31,26.2,21-Dec-16,Dec,7:15 AM,morning,wet,solitarybull,1
CP,100,7367,34,26.22,21-Dec-16,Dec,8:15 AM,morning,wet,bull,2
CP,100,7368,35,26.22,21-Dec-16,Dec,8:30 AM,morning,wet,bull,4
CP,100,7369,35,26.21,21-Dec-16,Dec,8:45 AM,morning,wet,bull,5
CP,100,7370,35,26.22,21-Dec-16,Dec,9:00 AM,morning,wet,bull,7
CP,100,7371,34,26.21,21-Dec-16,Dec,9:15 AM,morning,wet,bull,3
CP,100,7372,35,26.21,21-Dec-16,Dec,9:30 AM,morning,wet,mixed,24
CP,100,7373,36,26.21,21-Dec-16,Dec,9:45 AM,morning,wet,family,3
CP,100,7374,36,26.21,21-Dec-16,Dec,10:00 AM,morning,wet,bull,2
CP,100,7375,37,26.21,21-Dec-16,Dec,10:15 AM,morning,wet,bull,6
CP,100,7376,36,26.21,21-Dec-16,Dec,10:30 AM,morning,wet,mixed,22
CP,100,7377,36,26.2,21-Dec-16,Dec,10:45 AM,morning,wet,mixed,12
CP,100,7378,37,26.2,21-Dec-16,Dec,11:00 AM,morning,wet,mixed,10
CP,100,7379,37,26.19,21-Dec-16,Dec,11:15 AM,morning,wet,bull,5
CP,100,7380,37,26.19,21-Dec-16,Dec,11:30 AM,morning,wet,mixed,37
CP,100,7381,37,26.18,21-Dec-16,Dec,11:45 AM,morning,wet,mixed,41
CP,100,7383,38,26.17,21-Dec-16,Dec,12:15 PM,midday,wet,mixed,51
CP,100,7384,38,26.17,21-Dec-16,Dec,12:30 PM,midday,wet,mixed,17
CP,100,7385,38,26.16,21-Dec-16,Dec,12:45 PM,midday,wet,bull,11
CP,100,7386,39,26.16,21-Dec-16,Dec,1:00 PM,midday,wet,mixed,37
CP,100,7387,39,26.15,21-Dec-16,Dec,1:15 PM,midday,wet,mixed,19
CP,100,7388,40,26.15,21-Dec-16,Dec,1:30 PM,midday,wet,mixed,29
CP,100,7389,39,26.13,21-Dec-16,Dec,1:45 PM,midday,wet,mixed,20
CP,100,7390,39,26.13,21-Dec-16,Dec,2:00 PM,midday,wet,mixed,16
CP,100,7391,40,26.12,21-Dec-16,Dec,2:15 PM,midday,wet,mixed,25
CP,100,7392,40,26.11,21-Dec-16,Dec,2:30 PM,midday,wet,mixed,13
CP,100,7393,40,26.11,21-Dec-16,Dec,2:45 PM,midday,wet,mixed,8
CP,100,7394,39,26.1,21-Dec-16,Dec,3:00 PM,midday,wet,bull,3
CP,100,7395,38,26.1,21-Dec-16,Dec,3:15 PM,midday,wet,bull,3
